date,location_key,search_trends_cough,search_trends_fever
2020-07-19,BN,,
2021-01-22,BN,,
2022-04-30,BN,,
2021-01-05,BN,,
2022-04-19,BN,,
2021-05-07,BN,,
2022-08-10,BN,,
2020-12-21,BN,,
2021-11-26,BN,,
2020-12-19,BN,,
2021-04-06,BN,,
2021-02-11,BN,,
2022-07-13,BN,,
2021-04-20,BO,,
2020-07-06,BO,,
2021-09-18,BO,,
2022-09-04,BO,,
2021-11-17,BO,,
2021-02-20,BO,,
2021-11-23,BO,,
2022-07-06,BO,,
2022-02-28,BO,,
2020-08-12,BO,,
2021-10-10,BO,,
2021-02-28,BO,,
2022-01-06,BO,,
2020-07-21,BO,,
2022-06-05,BO,,
2021-11-19,BO,,
2021-06-22,BO,,
2021-04-29,BQ,,
2021-06-10,BQ,,
2021-05-13,BQ,,
2021-07-06,BQ,,
2022-07-22,BQ,,
2020-08-21,BQ,,
2020-10-24,BQ,,
2021-05-30,BQ,,
2021-10-21,BQ,,
2020-11-16,BQ,,
2022-06-08,BR,,
2022-05-02,BR,,
2022-06-07,BR,,
2022-05-19,BR,,
2022-03-12,BR,,
2021-10-13,BR,,
2022-06-02,BR,,
2021-03-30,BS,,
2022-04-15,BS,,
2022-08-11,BS,,
2022-03-31,BS,,
2021-04-25,BS,,
2021-11-07,BS,,
2020-10-17,BT,,
2022-01-05,BT,,
2021-02-24,BT,,
2021-10-21,BT,,
2020-08-21,BT,,
2020-07-26,BT,,
2022-05-23,BT,,
2021-11-12,BT,,
2022-03-11,BT,,
2020-12-11,BV,,
2022-07-07,BV,,
2021-06-13,BV,,
2021-12-28,BV,,
2020-10-10,BV,,
2022-09-08,BV,,
2021-11-29,BV,,
2021-07-29,BV,,
2022-03-27,BV,,
2021-06-08,BW,,
2020-08-30,BW,,
2021-11-13,BW,,
2022-05-22,BW,,
2022-02-13,BW,,
2021-05-07,BW,,
2020-09-12,BW,,
2020-09-03,BW,,
2021-12-17,BW,,
2022-04-03,BY,,
2021-08-05,BY,,
2022-03-23,BY,,
2021-01-09,BY,,
2021-05-10,BY,,
2020-11-17,BY,,
2021-02-24,BY,,
2021-05-07,BZ,,
2020-12-31,BZ,,
2020-11-20,BZ,,
2021-09-08,BZ,,
2020-11-04,BZ,,
2021-08-10,BZ,,
2021-12-11,BZ,,
2021-04-19,BZ,,
2021-11-10,BZ,,
2021-11-18,CA,,
2022-04-19,CA,,
2022-04-23,CA,,
2021-05-26,CA,,
2020-10-07,CA,,
2021-03-10,CA,,
2022-03-17,CA,,
2022-02-25,CA,,
2022-09-01,CA,,
2022-04-20,CC,,
2022-07-08,CC,,
2020-08-06,CC,,
2020-10-02,CC,,
2020-10-24,CC,,
2021-12-10,CC,,
2021-09-08,CC,,
2022-01-10,CD,,
2020-09-26,CD,,
2022-09-03,CD,,
2022-03-07,CD,,
2020-11-03,CD,,
2020-11-12,CD,,
2021-07-08,CD,,
2022-01-03,CD,,
2021-04-17,CD,,
2021-12-23,CD,,
2022-05-11,CD,,
2022-05-22,CD,,
2021-04-12,CD,,
2021-01-01,CD,,
2022-02-19,CD,,
2021-10-30,CD,,
2021-07-28,CD,,
2022-08-08,CF,,
2021-05-13,CF,,
2021-07-02,CF,,
2022-06-20,CF,,
2021-06-18,CF,,
2022-05-02,CF,,
2022-05-24,CF,,
2021-07-18,CF,,
2022-04-05,CG,,
2021-12-09,CG,,
2022-02-07,CG,,
2022-09-15,CG,,
2021-10-10,CG,,
2021-12-06,CG,,
2022-01-01,CG,,
2020-10-12,CG,,
2022-04-01,CG,,
2020-12-07,CG,,
2021-03-13,CH,,
2020-10-25,CH,,
2021-05-05,CH,,
2021-11-09,CH,,
2022-04-20,CH,,
2022-08-29,CH,,
2020-11-24,CH,,
2020-12-10,CH,,
2021-12-13,CH,,
2021-09-25,CH,,
2022-03-04,CH,,
2022-07-16,CI,,
2021-03-06,CI,,
2021-09-04,CI,,
2021-02-17,CI,,
2020-12-25,CK,,
2021-09-06,CK,,
2022-08-14,CK,,
2021-01-03,CK,,
2021-11-21,CK,,
2021-07-14,CK,,
2022-08-12,CK,,
2020-12-19,CK,,
2022-02-16,CK,,
2020-07-05,CK,,
2022-04-04,CK,,
2022-04-28,CK,,
2021-03-24,CL,,
2022-06-11,CL,,
2020-12-08,CL,,
2020-12-12,CL,,
2021-10-12,CL,,
2022-02-10,CL,,
2022-01-21,CL,,
2020-08-27,CL,,
2021-09-09,CM,,
2021-11-06,CM,,
2022-01-21,CM,,
2021-04-16,CM,,
2021-11-12,CM,,
2020-09-05,CM,,
2021-04-10,CM,,
2021-09-20,CM,,
2022-05-12,CM,,
2022-06-27,CN,,
2020-09-25,CN,,
2020-12-26,CN,,
2020-12-11,CN,,
2022-08-21,CN,,
2021-09-19,CN,,
2022-06-29,CN,,
2020-08-28,CN,,
2021-02-02,CN,,
2022-08-16,CN,,
2021-11-26,CN,,
2022-07-26,CN,,
2021-12-14,CN,,
2022-04-10,CN,,
2022-05-23,CO,,
2022-06-28,CO,,
2022-04-16,CO,,
2021-11-01,CR,,
2021-08-05,CR,,
2020-10-30,CR,,
2022-01-21,CR,,
2022-07-01,CR,,
2022-02-26,CR,,
2021-03-08,CR,,
2021-10-17,CR,,
2021-05-12,CR,,
2020-12-04,CU,,
2021-02-17,CU,,
2022-05-29,CU,,
2022-01-04,CU,,
2021-05-17,CU,,
2022-09-10,CU,,
2020-12-30,CU,,
2022-04-15,CU,,
2022-01-10,CU,,
2021-11-13,CU,,
2021-12-13,CU,,
2020-07-07,CU,,
2022-09-14,CU,,
2022-03-16,CV,,
2022-08-06,CV,,
2022-05-08,CV,,
2021-03-09,CV,,
2021-04-17,CV,,
2022-01-31,CV,,
2021-10-21,CV,,
2020-09-23,CV,,
2022-04-11,CV,,
2020-12-04,CV,,
2021-08-25,CW,,
2022-06-18,CW,,
2020-08-21,CW,,
2021-06-05,CW,,
2021-07-17,CW,,
2022-08-24,CW,,
2021-05-02,CW,,
2022-07-02,CW,,
2022-05-18,CW,,
2022-02-02,CW,,
2022-05-16,CW,,
2022-05-28,CX,,
2022-02-01,CX,,
2021-08-16,CX,,
2020-08-07,CX,,
2020-07-24,CX,,
2021-06-05,CX,,
2020-10-25,CX,,
2022-07-23,CX,,
2021-10-27,CX,,
2020-11-17,CX,,
2022-03-30,CX,,
2021-07-23,CY,,
2021-06-29,CY,,
2020-12-12,CY,,
2021-09-03,CY,,
2020-11-18,CY,,
2021-12-03,CY,,
2021-12-30,CY,,
2021-08-08,CY,,
2020-10-31,CY,,
2022-07-15,CY,,
2022-05-19,DE,,
2022-06-28,DE,,
2022-04-03,DE,,
2020-12-28,DJ,,
2020-08-13,DJ,,
2021-07-03,DJ,,
2022-08-15,DJ,,
2021-10-10,DJ,,
2021-06-08,DJ,,
2022-08-18,DJ,,
2022-02-01,DJ,,
2021-04-06,DJ,,
2021-09-23,DK,,
2021-11-13,DK,,
2021-08-27,DK,,
2020-10-12,DK,,
2021-06-11,DK,,
2021-09-25,DK,,
2020-07-22,DK,,
2022-06-07,DK,,
2021-01-03,DK,,
2021-11-22,DM,,
2021-05-28,DM,,
2022-02-17,DM,,
2020-07-11,DM,,
2021-12-28,DM,,
2020-08-26,DM,,
2021-02-27,DM,,
2022-03-28,DM,,
2020-11-02,DM,,
2021-03-17,DM,,
2022-05-25,DM,,
2020-10-10,DM,,
2022-08-20,DM,,
2022-09-01,DM,,
2020-12-30,DO,,
2021-11-22,DO,,
2021-04-25,DO,,
2022-03-29,DO,,
2021-08-31,DO,,
2021-10-05,DO,,
2021-02-26,DO,,
2022-01-04,DO,,
2020-11-29,DZ,,
2022-08-28,DZ,,
2021-10-18,DZ,,
2022-03-05,DZ,,
2022-05-18,DZ,,
2021-12-04,DZ,,
2020-09-08,DZ,,
2021-11-28,DZ,,
2021-09-03,DZ,,
2021-07-14,DZ,,
2022-09-13,EC,,
2021-03-28,EC,,
2020-08-14,EC,,
2021-08-02,EC,,
2020-11-08,EC,,
2021-07-01,EC,,
2022-08-28,EC,,
2022-03-05,EC,,
2021-09-07,EG,,
2022-03-23,EG,,
2020-10-13,EG,,
2021-11-13,EG,,
2020-10-12,EG,,
2021-12-26,EG,,
2021-02-07,EG,,
2022-05-01,EG,,
2020-08-08,EG,,
2022-07-17,EG,,
2020-11-11,EG,,
2022-06-11,EG,,
2021-12-30,EH,,
2022-08-09,EH,,
2020-12-31,EH,,
2021-10-26,EH,,
2022-01-25,EH,,
2020-10-21,EH,,
2021-02-13,EH,,
2021-09-05,EH,,
2021-08-24,ER,,
2021-12-10,ER,,
2021-06-24,ER,,
2021-04-20,ER,,
2021-08-01,ER,,
2021-09-09,ER,,
2022-08-16,ER,,
2021-01-29,ER,,
2021-06-10,ER,,
2020-07-03,ER,,
2020-09-02,ER,,
2020-12-29,ET,,
2020-08-29,ET,,
2020-08-17,ET,,
2020-10-07,ET,,
2022-06-29,ET,,
2022-04-27,ET,,
2021-09-19,ET,,
2022-06-03,ET,,
2021-08-04,ET,,
2021-05-28,ET,,
2020-10-28,ET,,
2022-07-21,FI,,
2021-03-31,FJ,,
2021-07-04,FJ,,
2021-12-19,FJ,,
2022-03-27,FJ,,
2022-08-26,FJ,,
2021-02-10,FJ,,
2022-06-06,FJ,,
2022-08-13,FJ,,
2021-10-22,FJ,,
2021-05-27,FJ,,
2022-06-30,FK,,
2021-02-20,FK,,
2021-04-05,FK,,
2021-02-11,FK,,
2020-12-08,FK,,
2020-12-13,FK,,
2020-11-30,FK,,
2020-08-23,FK,,
2022-03-13,FK,,
2021-10-06,FK,,
2021-07-08,FK,,
2022-06-05,FK,,
2021-04-03,FK,,
2022-04-23,FK,,
2020-09-29,FK,,
2021-01-06,FK,,
2021-04-06,FM,,
2020-08-16,FM,,
2021-04-03,FM,,
2021-04-12,FM,,
2021-06-27,FM,,
2021-02-11,FM,,
2021-07-24,FM,,
2022-09-03,FO,,
2021-02-17,FO,,
2021-04-18,FO,,
2020-09-06,FO,,
2021-05-11,FO,,
2020-09-18,FO,,
2022-06-04,FR,,
2021-04-04,GA,,
2020-09-26,GA,,
2020-10-30,GA,,
2021-07-10,GA,,
2022-07-24,GA,,
2020-11-12,GA,,
2022-01-24,GB,6.33,4.67
2022-09-15,GB,,
2021-06-29,GB,5.62,4.7
2022-01-16,GB,6.19,4.43
2020-10-29,GB,5.2,5.27
2021-07-29,GB,6.29,4.3
2021-01-28,GB,4.41,3.93
2021-11-18,GB,8.41,4.35
2020-12-12,GB,4.24,3.62
2020-07-10,GB,2.88,3.86
2022-05-31,GD,,
2022-07-29,GD,,
2020-09-20,GD,,
2021-08-16,GD,,
2021-04-30,GD,,
2021-08-22,GD,,
2022-04-30,GD,,
2021-10-21,GD,,
2021-05-21,GD,,
2021-09-06,GD,,
2022-07-23,GD,,
2020-10-20,GD,,
2020-10-24,GE,,
2022-04-03,GE,,
2021-05-15,GE,,
2021-02-20,GE,,
2021-07-06,GE,,
2020-08-07,GE,,
2022-08-06,GE,,
2020-07-20,GE,,
2020-07-19,GE,,
2022-04-04,GE,,
2021-12-29,GE,,
2022-01-17,GE,,
2021-12-15,GE,,
2021-08-27,GF,,
2022-03-22,GF,,
2021-02-12,GF,,
2022-09-02,GF,,
2021-10-16,GF,,
2022-06-15,GF,,
2021-03-09,GF,,
2021-06-25,GF,,
2020-09-03,GF,,
2022-08-20,GG,,
2020-08-04,GG,,
2021-06-13,GG,,
2022-05-01,GG,,
2021-02-02,GG,,
2022-08-10,GG,,
2022-07-15,GG,,
2021-09-18,GG,,
2021-10-06,GG,,
2020-12-07,GG,,
2021-03-12,GG,,
2020-09-24,GH,,
2021-06-16,GH,,
2022-01-07,GH,,
2022-07-18,GH,,
2020-07-17,GH,,
2021-05-31,GH,,
2021-04-10,GH,,
2022-05-24,GH,,
2021-05-17,GH,,
2021-04-29,GH,,
2021-06-06,GI,,
2021-04-06,GI,,
2020-08-26,GI,,
2022-08-08,GI,,
2021-05-21,GI,,
2022-07-21,GI,,
2021-11-20,GI,,
2022-02-05,GI,,
2022-05-24,GI,,
2021-11-04,GI,,
2022-01-31,GI,,
2022-08-14,GI,,
2021-08-03,GL,,
2020-10-11,GL,,
2020-12-15,GL,,
2021-01-23,GL,,
2021-04-20,GL,,
2020-07-14,GL,,
2021-06-29,GL,,
2021-02-17,GL,,
2020-07-03,GL,,
2021-10-01,GL,,
2022-09-13,GL,,
2022-02-24,GM,,
2021-10-01,GM,,
2022-05-07,GM,,
2020-08-25,GM,,
2020-10-10,GM,,
2022-01-20,GM,,
2021-12-05,GM,,
2020-12-09,GM,,
2021-03-25,GN,,
2020-07-07,GN,,
2021-02-26,GN,,
2022-08-31,GN,,
2021-04-01,GN,,
2022-03-30,GN,,
2022-04-29,GN,,
2021-05-13,GN,,
2022-05-13,GN,,
2022-08-10,GN,,
2022-08-19,GN,,
2021-06-18,GN,,
2022-06-05,GN,,
2021-12-30,GQ,,
2021-12-14,GQ,,
2022-07-25,GQ,,
2022-07-30,GQ,,
2021-05-19,GQ,,
2021-07-03,GQ,,
2022-09-16,GQ,,
2022-01-16,GQ,,
2021-12-24,GQ,,
2021-01-27,GR,,
2022-02-22,GR,,
2022-03-27,GR,,
2020-11-13,GR,,
2022-06-02,GR,,
2021-12-20,GR,,
2021-04-16,GR,,
2020-11-12,GS,,
2021-08-21,GS,,
2021-11-27,GS,,
2021-01-12,GS,,
2020-11-20,GS,,
2022-06-01,GS,,
2022-07-06,GS,,
2021-04-08,GS,,
2022-04-07,GS,,
2020-10-01,GS,,
2022-02-18,GS,,
2021-10-06,GT,,
2020-11-07,GT,,
2022-05-09,GT,,
2022-02-23,GT,,
2020-07-08,GT,,
2021-01-10,GT,,
2022-06-19,GT,,
2021-05-26,GT,,
2021-09-08,GT,,
2022-08-13,GT,,
2022-08-18,GT,,
2020-10-24,GU,,
2022-07-02,GU,,
2020-11-28,GU,,
2020-07-25,GU,,
2021-12-04,GU,,
2020-12-20,GU,,
2021-03-13,GU,,
2020-10-17,GU,,
2021-04-03,GW,,
2022-01-15,GW,,
2021-08-09,GW,,
2020-10-22,GW,,
2020-08-29,GW,,
2020-07-10,GW,,
2021-07-13,GW,,
2020-12-13,GW,,
2020-11-23,GW,,
2022-03-13,GW,,
2022-01-04,GY,,
2021-08-07,GY,,
2021-09-06,GY,,
2020-12-01,GY,,
2021-03-29,GY,,
2021-05-19,GY,,
2020-09-20,GY,,
2021-11-13,GY,,
2022-01-14,GY,,
2021-07-13,GY,,
2022-06-09,GY,,
2020-08-19,GY,,
2021-09-22,GY,,
2022-02-16,HK,,
2021-07-03,HM,,
2021-07-30,HM,,
2022-04-27,HM,,
2021-12-21,HM,,
2021-07-17,HM,,
2021-03-28,HM,,
2022-07-01,HM,,
2021-08-27,HM,,
2020-12-09,HN,,
2021-09-19,HN,,
2021-11-06,HN,,
2022-04-08,HN,,
2021-09-01,HN,,
2022-02-19,HN,,
2021-02-15,HN,,
2021-06-11,HN,,
2021-04-27,HN,,
2020-07-27,HN,,
2020-09-22,HN,,
2020-12-10,HN,,
2021-12-18,HR,,
2022-03-13,HR,,
2021-08-20,HR,,
2022-03-14,HR,,
2022-07-19,HR,,
2022-03-24,HR,,
2021-07-07,HR,,
2022-04-01,HR,,
2020-07-24,HT,,
2021-10-29,HT,,
2022-08-01,HT,,
2021-06-15,HT,,
2022-03-01,HT,,
2020-08-04,HT,,
2020-08-26,HT,,
2021-06-26,HT,,
2021-10-23,HT,,
2022-08-19,HT,,
2022-04-10,HT,,
2022-09-12,HT,,
2022-02-03,HT,,
2022-08-04,HT,,
2020-12-09,HT,,
2021-01-31,HU,,
2020-12-16,HU,,
2021-10-25,HU,,
2021-01-28,HU,,
2020-09-05,HU,,
2022-05-26,HU,,
2021-08-17,HU,,
2021-01-27,HU,,
2022-03-25,HU,,
2020-07-12,ID,,
2020-10-23,ID,,
2022-06-27,ID,,
2020-11-14,ID,,
2021-07-28,ID,,
2021-03-03,ID,,
2021-05-23,ID,,
2020-12-22,IE,5.33,5.56
2021-12-15,IE,8.44,5.8
2022-04-17,IE,8.28,5.2
2021-07-22,IE,4.52,5.61
2022-04-03,IE,9.7,6.56
2022-01-12,IE,5.83,4.61
2020-11-09,IE,3.87,4.47
2021-04-08,IE,4.15,4.25
2022-08-17,IE,5.84,4.52
2020-09-09,IE,7.11,8.02
2020-11-22,IL,,
2021-09-06,IL,,
2021-03-31,IL,,
2020-09-13,IL,,
2021-03-09,IL,,
2021-03-23,IL,,
2022-04-01,IL,,
2020-11-30,IL,,
2021-10-01,IL,,
2020-10-03,IL,,
2022-04-17,IM,,
2021-07-17,IM,,
2021-04-27,IM,,
2022-08-28,IM,,
2022-02-03,IM,,
2022-03-13,IM,,
2020-11-27,IM,,
2021-02-01,IM,,
2022-02-06,IM,,
2022-08-06,IM,,
2020-07-21,IM,,
2022-09-02,IM,,
2021-12-12,IN,,
2022-03-25,IN,,
2021-12-04,IN,,
2022-07-25,IO,,
2020-08-23,IO,,
2020-10-11,IO,,
2022-08-17,IO,,
2020-10-29,IO,,
2021-01-23,IO,,
2021-10-29,IO,,
2021-08-17,IQ,,
2022-02-07,IQ,,
2021-05-28,IQ,,
2021-10-14,IQ,,
2020-10-30,IQ,,
2021-05-27,IQ,,
2021-03-10,IQ,,
2021-08-27,IQ,,
2021-05-02,IR,,
2021-06-21,IR,,
2021-03-29,IR,,
2021-03-04,IR,,
2021-04-07,IR,,
2020-10-03,IR,,
2021-07-19,IR,,
2020-11-12,IR,,
2022-07-06,IR,,
2020-07-31,IR,,
2021-11-14,IR,,
2021-09-12,IR,,
2022-07-30,IR,,
2022-04-09,IS,,
2021-09-28,IS,,
2022-05-04,IS,,
2022-09-06,IS,,
2021-12-05,IS,,
2021-12-15,IS,,
2021-01-25,IS,,
2020-10-15,IS,,
2022-09-02,IS,,
2022-02-01,IS,,
2021-05-16,IT,,
2022-08-28,IT,,
2021-08-31,IT,,
2020-08-17,IT,,
2021-07-14,IT,,
2021-06-30,IT,,
2020-08-13,IT,,
2022-08-17,IT,,
2022-08-09,IT,,
2022-04-07,JE,,
2022-06-12,JE,,
2022-04-25,JE,,
2021-01-14,JE,,
2021-10-22,JE,,
2021-05-16,JE,,
2022-06-22,JE,,
2022-02-05,JE,,
2020-10-16,JE,,
2022-05-03,JE,,
2022-09-12,JM,,
2020-08-31,JM,,
2021-06-30,JM,,
2020-12-11,JM,,
2022-02-08,JM,,
2021-11-08,JM,,
2021-03-05,JM,,
2022-07-16,JM,,
2021-03-19,JM,,
2020-10-07,JM,,
2020-11-03,JO,,
2022-02-03,JO,,
2021-10-18,JO,,
2020-07-08,JO,,
2020-07-05,JO,,
2022-05-09,JO,,
2020-07-28,JO,,
2020-08-22,JO,,
2022-04-02,JO,,
2022-01-12,JO,,
2021-12-03,JO,,
2020-09-04,JO,,
2020-09-10,JP,,
2020-07-26,JP,,
2020-07-11,JP,,
2021-09-02,JP,,
2022-07-03,JP,,
2020-08-03,JP,,
2020-11-13,JP,,
2022-08-11,KE,,
2021-03-12,KE,,
2020-10-18,KE,,
2020-12-03,KE,,
2021-10-04,KE,,
2021-10-25,KE,,
2021-04-22,KE,,
2021-10-26,KG,,
2022-05-23,KG,,
2020-12-14,KG,,
2021-09-28,KG,,
2021-11-15,KG,,
2022-04-17,KG,,
2021-09-08,KG,,
2022-01-16,KG,,
2021-08-17,KG,,
2021-07-14,KG,,
2021-04-19,KG,,
2021-06-12,KH,,
2021-07-08,KH,,
2022-09-02,KH,,
2021-08-30,KH,,
2022-01-11,KH,,
2021-11-14,KH,,
2021-11-26,KH,,
2021-09-08,KH,,
2022-03-31,KI,,
2020-09-19,KI,,
2020-09-30,KI,,
2021-06-24,KI,,
2021-08-06,KI,,
2021-02-04,KI,,
2021-03-21,KI,,
2021-03-07,KI,,
2021-10-04,KI,,
2020-07-14,KI,,
2021-04-17,KM,,
2020-12-16,KM,,
2020-07-06,KM,,
2022-01-07,KM,,
2022-01-10,KM,,
2022-07-02,KM,,
2021-10-05,KM,,
2021-10-11,KM,,
2021-02-23,KM,,
2021-06-17,KN,,
2022-03-29,KN,,
2020-07-12,KN,,
2022-02-18,KN,,
2020-12-27,KN,,
2022-08-27,KN,,
2021-04-08,KN,,
2022-04-04,KN,,
2022-03-25,KN,,
2021-06-25,KN,,
2021-01-12,KN,,
2020-11-01,KP,,
2022-06-05,KP,,
2022-03-23,KP,,
2021-06-29,KP,,
2022-08-20,KP,,
2022-08-24,KP,,
2022-03-14,KP,,
2020-07-06,KP,,
2022-07-08,KP,,
2021-09-15,KP,,
2022-09-14,KP,,
2022-05-05,KP,,
2020-12-06,KP,,
2021-09-18,KP,,
2020-11-26,KP,,
2020-08-08,KP,,
2020-12-18,KP,,
2020-08-06,KR,,
2021-03-11,KR,,
2021-01-18,KR,,
2020-09-19,KR,,
2021-07-11,KR,,
2021-06-12,KR,,
2022-08-08,KR,,
2021-04-28,KR,,
2021-08-31,KR,,
2022-04-06,KR,,
2022-08-27,KR,,
2022-03-04,KR,,
2021-11-12,KR,,
2021-09-24,KR,,
2022-04-23,KR,,
2022-06-06,KW,,
2022-03-04,KW,,
2022-02-23,KW,,
2020-11-14,KW,,
2020-07-01,KW,,
2021-01-25,KW,,
2021-08-02,KW,,
2021-08-05,KY,,
2022-06-14,KY,,
2021-02-12,KY,,
2021-09-27,KY,,
2022-02-24,KY,,
2021-05-18,KY,,
2020-10-22,KY,,
2020-08-30,KZ,,
2021-01-12,KZ,,
2021-09-01,KZ,,
2022-06-13,KZ,,
2022-05-12,KZ,,
2022-02-16,KZ,,
2020-12-16,KZ,,
2022-02-18,KZ,,
2021-06-09,KZ,,
2021-06-10,KZ,,
2021-07-05,KZ,,
2022-02-06,KZ,,
2021-12-27,KZ,,
2020-12-21,KZ,,
2021-06-15,KZ,,
2021-04-06,LA,,
2020-12-15,LA,,
2021-06-12,LA,,
2022-05-02,LA,,
2022-01-26,LA,,
2020-12-08,LA,,
2021-02-09,LA,,
2020-07-01,LA,,
2021-03-13,LA,,
2021-06-11,LA,,
2021-03-15,LB,,
2022-08-01,LB,,
2021-08-24,LB,,
2021-12-24,LB,,
2021-03-16,LB,,
2021-08-19,LB,,
2021-04-05,LB,,
2020-09-27,LB,,
2022-08-11,LC,,
2022-01-21,LC,,
2021-01-24,LC,,
2022-02-14,LC,,
2022-06-01,LC,,
2021-04-03,LC,,
2021-07-27,LC,,
2021-09-19,LC,,
2022-08-16,LC,,
2021-01-27,LC,,
2022-03-12,LC,,
2022-07-28,LC,,
2021-05-02,LC,,
2022-03-01,LC,,
2022-07-31,LI,,
2022-03-10,LI,,
2021-10-21,LI,,
2021-10-11,LI,,
2020-12-07,LI,,
2021-08-13,LI,,
2021-02-01,LK,,
2021-05-23,LK,,
2021-12-24,LK,,
2022-03-15,LK,,
2021-11-13,LK,,
2021-11-04,LK,,
2022-04-02,LK,,
2022-07-07,LK,,
2022-02-12,LR,,
2021-03-20,LR,,
2021-01-15,LR,,
2021-04-22,LR,,
2021-03-22,LR,,
2022-01-22,LR,,
2022-05-17,LR,,
2021-09-23,LR,,
2022-03-02,LR,,
2020-08-13,LR,,
2021-01-03,LR,,
2022-05-23,LR,,
2021-08-17,LS,,
2022-03-24,LS,,
2020-10-09,LS,,
2022-08-17,LS,,
2022-08-23,LS,,
2022-02-11,LS,,
2020-07-12,LS,,
2021-08-29,LS,,
2022-05-17,LS,,
2021-12-29,LT,,
2021-07-13,LT,,
2022-08-04,LT,,
2022-07-09,LT,,
2021-01-22,LT,,
2021-04-09,LT,,
2020-12-10,LU,,
2021-12-23,LU,,
2022-01-21,LU,,
2022-07-15,LU,,
2022-02-05,LU,,
2020-08-13,LU,,
2022-07-28,LU,,
2021-11-19,LV,,
2021-03-27,LV,,
2020-09-22,LV,,
2021-11-28,LV,,
2021-02-21,LV,,
2021-11-17,LV,,
2022-09-14,LV,,
2020-08-20,LV,,
2021-12-12,LV,,
2021-01-21,LV,,
2022-05-19,LY,,
2021-08-05,LY,,
2021-12-30,LY,,
2021-06-10,LY,,
2022-03-29,LY,,
2021-11-18,LY,,
2021-05-26,MA,,
2020-11-01,MA,,
2021-03-27,MA,,
2021-06-29,MA,,
2021-04-07,MA,,
2020-10-31,MA,,
2022-03-05,MA,,
2020-12-31,MA,,
2020-09-06,MA,,
2022-07-01,MA,,
2022-09-03,MA,,
2022-07-06,MA,,
2022-01-22,MC,,
2020-10-31,MC,,
2021-06-05,MC,,
2021-11-14,MC,,
2022-08-12,MC,,
2021-06-11,MC,,
2020-12-14,MC,,
2021-11-22,MC,,
2022-08-30,MC,,
2020-09-29,MC,,
2022-07-16,MC,,
2020-08-15,MC,,
2021-02-13,MC,,
2022-04-03,MC,,
2021-08-05,MC,,
2022-06-30,MC,,
2021-03-30,MC,,
2021-09-19,MD,,
2022-02-15,MD,,
2022-04-24,MD,,
2020-07-09,MD,,
2021-06-07,MD,,
2022-01-19,MD,,
2022-01-12,MD,,
2021-06-08,ME,,
2022-05-27,ME,,
2022-08-28,ME,,
2020-12-15,ME,,
2020-12-12,ME,,
2021-06-02,ME,,
2021-03-15,ME,,
2021-10-19,ME,,
2021-10-18,ME,,
2022-08-15,ME,,
2021-05-28,MG,,
2020-08-29,MG,,
2022-02-24,MG,,
2021-04-17,MG,,
2021-02-19,MG,,
2022-04-13,MG,,
2021-04-07,MG,,
2021-04-03,MG,,
2021-05-16,MG,,
2021-09-21,MG,,
2021-06-12,MG,,
2021-01-27,MG,,
2022-01-20,MG,,
2021-08-31,MH,,
2021-03-21,MH,,
2021-11-14,MH,,
2021-12-23,MH,,
2021-01-04,MH,,
2021-07-16,MH,,
2021-09-29,MK,,
2021-07-19,MK,,
2020-07-19,MK,,
2022-01-16,MK,,
2021-12-30,MK,,
2022-05-09,MK,,
2022-05-18,MK,,
2022-02-24,MK,,
2021-02-11,ML,,
2021-11-08,ML,,
2021-06-14,ML,,
2022-04-19,ML,,
2021-03-14,ML,,
2022-07-04,ML,,
2022-05-23,MM,,
2021-05-21,MM,,
2022-02-25,MM,,
2021-05-07,MM,,
2022-03-25,MM,,
2022-03-28,MM,,
2020-10-09,MM,,
2020-10-23,MM,,
2022-02-13,MM,,
2021-10-01,MM,,
2021-11-11,MN,,
2022-03-16,MN,,
2022-04-25,MN,,
2022-08-28,MN,,
2021-04-11,MN,,
2020-08-09,MN,,
2020-10-02,MN,,
2022-02-03,MN,,
2020-07-01,MN,,
2020-08-18,MN,,
2021-01-23,MN,,
2022-02-17,MN,,
2020-07-12,MN,,
2020-09-26,MN,,
2021-10-11,MO,,
2021-11-16,MO,,
2022-08-15,MO,,
2021-11-29,MO,,
2021-09-08,MO,,
2022-05-16,MO,,
2021-12-19,MO,,
2022-03-01,MO,,
2022-08-30,MP,,
2021-08-22,MP,,
2021-04-14,MP,,
2021-12-01,MP,,
2022-02-11,MP,,
2022-02-09,MP,,
2021-05-10,MP,,
2022-05-08,MP,,
2020-08-28,MP,,
2021-06-12,MP,,
2021-03-13,MP,,
2022-01-08,MP,,
2021-12-19,MQ,,
2021-02-04,MQ,,
2021-05-03,MQ,,
2021-07-04,MQ,,
2020-11-25,MQ,,
2021-06-28,MQ,,
2022-03-02,MQ,,
2021-05-11,MQ,,
2021-02-15,MR,,
2022-02-10,MR,,
2022-08-19,MR,,
2022-05-27,MS,,
2021-07-31,MS,,
2021-08-13,MS,,
2021-01-21,MS,,
2022-09-08,MS,,
2021-11-02,MS,,
2021-11-09,MS,,
2022-03-29,MS,,
2021-02-12,MS,,
2020-10-10,MS,,
2022-02-09,MS,,
2020-07-20,MT,,
2022-02-23,MT,,
2020-10-23,MT,,
2021-10-03,MT,,
2022-06-03,MT,,
2021-05-19,MT,,
2021-09-27,MT,,
2021-05-23,MT,,
2021-11-21,MT,,
